Unnamed: 0,Method,Mean experiments,Max compunds per well,N wells,Percentage check,Mean extra experiments,Mean steps
Hierarchical,Hierarchical,13.34,3.0,[5],100,8.34,2.0
Random,Random,16.97,3.0,9,99,7.97,1.99
Binary,Binary,17.78,7.0,4,100,13.78,2.0
Matrix,Matrix,19.32,4.0,8,95,11.32,1.95
multidim-2,multidim-2,19.32,4.0,8,95,11.32,1.95
multidim-3,multidim-3,20.6,7.0,8,97,12.6,1.97
STD,STD,25.0,3.0,25,0,0.0,1.0
Ch. Rm. Bktrk,Ch. Rm. Bktrk,43.0,5.0,43,0,0.0,1.0
Chinese remainder,Chinese remainder,58.0,7.0,58,0,0.0,1.0
